recordUid,recordTimestamp,spacesTenantId,spacesTenantName,partnerTenantId,eventType,id,time,x,y,confidence,deviceType,floor
event-319e0af6,1711028660308,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028658000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d270cf50,1711028661795,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028658000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-355fbdec,1711028662171,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028660000.0,242.5,96.0,32.0,IOT_BLE_DEVICE,1st Floor
event-149ab309,1711028663141,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-9a06017f,1711028663167,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-b73fb3d6,1711028663886,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028662000.0,235.9,92.5,32.0,IOT_BLE_DEVICE,1st Floor
event-a85f195f,1711028663901,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028662000.0,235.9,92.5,32.0,IOT_BLE_DEVICE,1st Floor
event-8769fcaa,1711028664520,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028662000.0,235.9,92.5,32.0,IOT_BLE_DEVICE,1st Floor
event-b7e19cb9,1711028664521,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028662000.0,235.9,92.5,32.0,IOT_BLE_DEVICE,1st Floor
event-fce6a667,1711028664522,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028662000.0,235.9,92.5,32.0,IOT_BLE_DEVICE,1st Floor
event-611db359,1711028665073,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028662000.0,235.9,92.5,32.0,IOT_BLE_DEVICE,1st Floor
event-eec73d1a,1711028663961,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-f7ec0a25,1711028666324,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028664000.0,242.5,96.0,32.0,IOT_BLE_DEVICE,1st Floor
event-fab62507,1711028666326,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028664000.0,242.5,96.0,32.0,IOT_BLE_DEVICE,1st Floor
event-84b5c40a,1711028667476,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028664000.0,242.5,96.0,32.0,IOT_BLE_DEVICE,1st Floor
event-b40bb777,1711028667968,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028664000.0,242.5,96.0,32.0,IOT_BLE_DEVICE,1st Floor
event-4a1c894b,1711028668651,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028664000.0,242.5,96.0,32.0,IOT_BLE_DEVICE,1st Floor
event-5f67d257,1711028668652,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028664000.0,242.5,96.0,32.0,IOT_BLE_DEVICE,1st Floor
event-2ed02acd,1711028668653,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028664000.0,242.5,96.0,32.0,IOT_BLE_DEVICE,1st Floor
event-ccc0aab7,1711028668819,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028664000.0,242.5,96.0,32.0,IOT_BLE_DEVICE,1st Floor
event-bda2d41b,1711028669346,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028667000.0,236.5,95.6,40.0,IOT_BLE_DEVICE,1st Floor
event-8314969,1711028669348,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028667000.0,236.5,95.6,40.0,IOT_BLE_DEVICE,1st Floor
event-36c0064a,1711028670490,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028667000.0,236.5,95.6,40.0,IOT_BLE_DEVICE,1st Floor
event-a6b41cf2,1711028670567,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-845a1fae,1711028671702,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028669000.0,236.5,95.6,40.0,IOT_BLE_DEVICE,1st Floor
event-f071f3cf,1711028671704,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028669000.0,236.5,95.6,40.0,IOT_BLE_DEVICE,1st Floor
event-1cb55269,1711028672273,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-e5498151,1711028672331,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028669000.0,236.5,95.6,40.0,IOT_BLE_DEVICE,1st Floor
event-119c0be5,1711028672477,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028669000.0,236.5,95.6,40.0,IOT_BLE_DEVICE,1st Floor
event-e7aafb9b,1711028673154,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028672000.0,234.3,94.5,40.0,IOT_BLE_DEVICE,1st Floor
event-4787c52a,1711028673461,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028672000.0,234.3,94.5,40.0,IOT_BLE_DEVICE,1st Floor
event-43beacf,1711028675117,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028672000.0,234.3,94.5,40.0,IOT_BLE_DEVICE,1st Floor
event-29214fde,1711028675118,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028672000.0,234.3,94.5,40.0,IOT_BLE_DEVICE,1st Floor
event-35cea1d6,1711028675896,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028674000.0,234.3,94.5,32.0,IOT_BLE_DEVICE,1st Floor
event-2fb8d578,1711028676538,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028674000.0,234.3,94.5,32.0,IOT_BLE_DEVICE,1st Floor
event-f9e730e5,1711028678048,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028676000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-e570ec1e,1711028678794,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028676000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-725a484,1711028678795,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028676000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-f18c0d4c,1711028679056,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028676000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-672f4095,1711028679576,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028676000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-1c8de6e8,1711028679838,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-7013c712,1711028681639,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028679000.0,234.3,94.5,32.0,IOT_BLE_DEVICE,1st Floor
event-6b3307f5,1711028681799,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028679000.0,234.3,94.5,32.0,IOT_BLE_DEVICE,1st Floor
event-24a7d224,1711028682416,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028681000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-29fb4efa,1711028683797,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028681000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-13db25f7,1711028684501,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028683000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-a4f2d31a,1711028684811,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-b2b6b739,1711028684856,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028683000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-bd31d087,1711028685981,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028683000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-f5b3d2e2,1711028686308,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-2aacfbca,1711028686309,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-2c5fb24a,1711028686310,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-f00e8cae,1711028686627,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028685000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-77af6729,1711028687669,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028685000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-d26c4fe5,1711028687671,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028685000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-f90d921a,1711028688811,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028687000.0,236.5,95.6,32.0,IOT_BLE_DEVICE,1st Floor
event-78413434,1711028689992,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028687000.0,236.5,95.6,32.0,IOT_BLE_DEVICE,1st Floor
event-7dd17148,1711028690826,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028687000.0,236.5,95.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b5139046,1711028690914,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-7500de3f,1711028691506,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028690000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-e5455cfe,1711028693410,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028691000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-a9fd3124,1711028695161,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028691000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-4c1df585,1711028695738,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028691000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-3403a03e,1711028696055,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028693000.0,233.3,96.7,24.0,IOT_BLE_DEVICE,1st Floor
event-a201b9d1,1711028696369,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028693000.0,233.3,96.7,24.0,IOT_BLE_DEVICE,1st Floor
event-f57b6309,1711028697328,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028693000.0,233.3,96.7,24.0,IOT_BLE_DEVICE,1st Floor
event-67e3b75,1711028697398,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-2ed27e05,1711028698407,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-d92a89af,1711028698793,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-a312c5ff,1711028698862,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-9736e9c5,1711028698934,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-e2a4233e,1711028699374,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028697000.0,233.3,96.7,24.0,IOT_BLE_DEVICE,1st Floor
event-7ec0f2cf,1711028700083,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028697000.0,233.3,96.7,24.0,IOT_BLE_DEVICE,1st Floor
event-b97e06a1,1711028700626,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028697000.0,233.3,96.7,24.0,IOT_BLE_DEVICE,1st Floor
event-9f1bee2b,1711028701546,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028697000.0,233.3,96.7,24.0,IOT_BLE_DEVICE,1st Floor
event-359127ab,1711028702801,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028700000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-d189937,1711028702803,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028700000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-649ff979,1711028703535,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028700000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-fd68555e,1711028703492,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-ac6cce28,1711028704497,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028703000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-7694d81a,1711028704408,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-b48c7b97,1711028704408,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-895fb277,1711028704481,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-931cae3a,1711028704784,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-2ae324e2,1711028704944,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-82ef0268,1711028705781,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028703000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-f5cdb5d6,1711028706674,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-ccb0aa5e,1711028707017,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028704000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-3a3af105,1711028708021,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028704000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-618f16ae,1711028708847,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028707000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-6530a3b3,1711028709917,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028707000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-a3f21b57,1711028709970,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028707000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-df853827,1711028710497,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-e26dd194,1711028711340,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028709000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-59633bfb,1711028711656,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028709000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-1a2ff7a7,1711028711658,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028709000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-f0364f25,1711028713598,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028711000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-fac2a89,1711028713672,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028711000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-6d5a30d7,1711028714268,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028711000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-10f820e9,1711028714559,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028713000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-442ff678,1711028715360,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028713000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-679e1016,1711028716140,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028713000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-e8c577f4,1711028716263,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028713000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-c5d8db96,1711028717023,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-70dd16dc,1711028717094,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028716000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-7c35098,1711028717497,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028716000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-6126f377,1711028718925,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028718000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-e1d4dafc,1711028720578,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028718000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-952757d,1711028720670,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028718000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-6998b02d,1711028721572,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028720000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-e8a08607,1711028721945,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-e50bfcfc,1711028722847,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028720000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-999e0c2f,1711028722850,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028720000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-c2ad24a5,1711028722932,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028720000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-c742452f,1711028723289,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-88227acb,1711028723572,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028722000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-9c20ea3c,1711028724211,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028722000.0,233.3,96.7,32.0,IOT_BLE_DEVICE,1st Floor
event-6b132a30,1711028724606,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-c33d4515,1711028726423,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-38c7aee2,1711028726936,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028724000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-30efc89e,1711028727191,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028724000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-68170c6f,1711028727792,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028724000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-8828f6cb,1711028727977,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028724000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
event-1a5e639c,1711028728809,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028724000.0,233.3,96.7,40.0,IOT_BLE_DEVICE,1st Floor
